Date,User_ID,Product_ID,EUR_Amount,EUR_to_USD,USD_Amount,user_id,name,status,updated_at
2023-05-29,U-07830,PRD-331,2033.56,1.126097078280845,2289.985974508795,U-07830,User_U-07830,Active,2023-01-17 14:00:00
2023-02-07,U-24623,PRD-919,3049.6,1.0020164938060112,3055.749499510812,U-24623,User_U-24623,Active,2023-01-28 14:00:00
2023-11-21,U-13556,PRD-403,3573.16,1.049699130925015,3750.7429466560266,U-13556,User_U-13556,Pending,2023-01-01 10:00:00
2023-12-05,U-04986,PRD-790,3750.79,1.120646572713781,4203.309958469123,U-04986,User_U-04986,Active,2023-01-16 14:00:00
2023-01-02,U-19486,PRD-411,4546.03,1.093086784941441,4969.205316947338,U-19486,User_U-19486,Active,2023-01-13 14:00:00
2023-08-12,U-20021,PRD-406,4208.43,1.0066367403704126,4236.360257277056,U-20021,User_U-20021,Suspended,2023-02-18 09:00:00
2023-10-11,U-15767,PRD-199,2240.74,1.0381092250586577,2326.1328649579364,U-15767,User_U-15767,Active,2023-01-28 14:00:00
2023-10-31,U-08382,PRD-174,1895.23,1.1305185132716733,2142.5926019078734,U-08382,User_U-08382,Suspended,2023-02-02 09:00:00
2023-11-27,U-09960,PRD-605,2784.15,1.0993876613576543,3060.8601573689134,U-09960,User_U-09960,Active,2023-01-12 14:00:00
2023-10-19,U-15693,PRD-506,4350.22,1.0753499532670583,4678.008873701423,U-15693,User_U-15693,Active,2023-01-27 14:00:00
2023-03-10,U-18397,PRD-337,4475.9,1.1501766448946014,5148.075644883746,U-18397,User_U-18397,Active,2023-01-19 14:00:00
2023-01-15,U-11699,PRD-422,4106.57,1.0137541083743484,4163.052208826848,U-11699,User_U-11699,Active,2023-01-07 14:00:00
2023-07-26,U-14993,PRD-707,4304.99,1.125751763360433,4846.35008374903,U-14993,User_U-14993,Active,2023-01-16 14:00:00
2023-08-26,U-12960,PRD-532,474.11,1.1316959511159006,536.5483673835596,U-12960,User_U-12960,Suspended,2023-02-03 09:00:00
2023-04-08,U-01406,PRD-753,465.46,1.0268242525933942,477.9456166121212,U-01406,User_U-01406,Suspended,2023-02-06 09:00:00
2023-05-09,U-07632,PRD-582,3580.28,1.104982568254382,3956.146989469799,U-07632,User_U-07632,Active,2023-01-09 14:00:00
2023-09-04,U-15163,PRD-776,2618.48,1.0762527344419524,2818.1462600815635,U-15163,User_U-15163,Active,2023-01-11 14:00:00
2023-07-05,U-06879,PRD-431,555.3,1.1357000247046047,630.6542237184669,U-06879,User_U-06879,Active,2023-01-09 14:00:00
2023-11-18,U-07088,PRD-188,3041.38,1.093492847281616,3325.7272758653617,U-07088,User_U-07088,Active,2023-01-15 14:00:00
2023-12-09,U-22241,PRD-313,830.77,1.0588889802216783,879.6931980987637,U-22241,User_U-22241,Active,2023-01-05 14:00:00
2023-04-10,U-21927,PRD-285,1247.48,1.0882706433312428,1357.5958621428588,U-21927,User_U-21927,Active,2023-01-28 14:00:00
2023-11-10,U-10442,PRD-873,1536.13,1.1412708174494015,1753.1403408085494,U-10442,User_U-10442,Active,2023-01-23 14:00:00
2023-09-09,U-24287,PRD-776,2659.24,1.1202490855480478,2979.0111782527906,U-24287,User_U-24287,Pending,2023-01-01 10:00:00
2023-11-27,U-07924,PRD-151,1363.92,1.0993876613576543,1499.4768190789318,U-07924,User_U-07924,Active,2023-01-17 14:00:00
2023-05-29,U-12911,PRD-935,22.02,1.126097078280845,24.796657663744206,U-12911,User_U-12911,Active,2023-01-11 14:00:00
2023-04-05,U-21102,PRD-211,3696.34,1.0803945923433922,3993.5057474625746,U-21102,User_U-21102,Active,2023-01-14 14:00:00
2023-02-14,U-16888,PRD-519,4536.15,1.0260739004816286,4654.425123669739,U-16888,User_U-16888,Active,2023-01-08 14:00:00
2023-11-07,U-19390,PRD-945,4042.4,1.089115939838639,4402.642275203714,U-19390,User_U-19390,Active,2023-01-28 14:00:00
2023-08-05,U-07173,PRD-199,2969.58,1.0842365377679828,3219.727137825046,U-07173,User_U-07173,Active,2023-01-04 14:00:00
2023-05-20,U-13028,PRD-305,1505.45,1.0838969241897165,1631.7526245214087,U-13028,User_U-13028,Active,2023-01-21 14:00:00
2023-11-14,U-15362,PRD-450,1535.83,1.0844866621703273,1665.5871503610538,U-15362,User_U-15362,Active,2023-01-19 14:00:00
2023-10-31,U-08091,PRD-574,3999.92,1.1305185132716733,4521.983611605631,U-08091,User_U-08091,Active,2023-01-27 14:00:00
2023-04-13,U-00301,PRD-203,1561.3,1.0828642741736616,1690.6759912673378,U-00301,User_U-00301,Pending,2023-01-01 10:00:00
2023-06-30,U-00788,PRD-863,1607.95,1.236008458329481,1987.439800570889,U-00788,User_U-00788,Active,2023-01-10 14:00:00
2023-01-03,U-24137,PRD-400,2392.7,1.1323844269050347,2709.4562182556765,U-24137,User_U-24137,Active,2023-01-20 14:00:00
2023-08-12,U-07707,PRD-846,722.33,1.0066367403704126,727.1239166717602,U-07707,User_U-07707,Pending,2023-01-01 10:00:00
2023-06-02,U-20040,PRD-937,3018.1,1.117322410474849,3372.1907670541414,U-20040,User_U-20040,Active,2023-01-19 14:00:00
2023-06-14,U-06411,PRD-685,4979.28,1.1481688064622162,5717.053974641183,U-06411,User_U-06411,Suspended,2023-02-06 09:00:00
2023-07-28,U-17602,PRD-715,4451.13,1.1256892975456103,5010.589402984193,U-17602,User_U-17602,Active,2023-01-19 14:00:00
2023-01-23,U-18894,PRD-264,63.87,1.1033764102343964,70.4726513216709,U-18894,User_U-18894,Pending,2023-01-01 10:00:00
2023-06-15,U-22340,PRD-731,4053.05,1.120639046346825,4542.006086795999,U-22340,User_U-22340,Suspended,2023-02-01 09:00:00
2023-03-26,U-11640,PRD-439,1522.05,1.0595753198553406,1612.726615585821,U-11640,User_U-11640,Active,2023-01-02 14:00:00
2023-03-15,U-12936,PRD-212,4985.77,1.1782321827907003,5874.39466999239,U-12936,User_U-12936,Suspended,2023-02-24 09:00:00
2023-05-23,U-01139,PRD-804,2655.73,1.0196258382719388,2707.850927473936,U-01139,User_U-01139,Pending,2023-01-01 10:00:00
2023-10-11,U-21153,PRD-682,4315.65,1.0381092250586577,4480.116077124396,U-21153,User_U-21153,Pending,2023-01-01 10:00:00
2023-06-21,U-01135,PRD-763,4257.32,1.0592094857517282,4509.393727880547,U-01135,User_U-01135,Suspended,2023-02-24 09:00:00
2023-09-12,U-05875,PRD-138,1719.37,1.0240315017022994,1760.6890430818823,U-05875,User_U-05875,Active,2023-01-20 14:00:00
2023-02-13,U-16921,PRD-250,3020.6,1.0849448152205357,3277.18430885515,U-16921,User_U-16921,Active,2023-01-10 14:00:00
2023-02-09,U-22619,PRD-746,689.86,1.1098430617934565,765.6363346088339,U-22619,User_U-22619,Active,2023-01-08 14:00:00
2023-10-12,U-19090,PRD-591,1146.07,1.2066516687328137,1382.9072779846158,U-19090,User_U-19090,Active,2023-01-09 14:00:00
2023-02-25,U-15077,PRD-775,4502.01,1.1305838144420437,5089.899638456225,U-15077,User_U-15077,Active,2023-01-18 14:00:00
2023-09-09,U-09326,PRD-690,1706.28,1.1202490855480478,1911.458609688923,U-09326,User_U-09326,Pending,2023-01-01 10:00:00
2023-02-18,U-06780,PRD-550,2491.46,1.0769680614520107,2683.2228463852266,U-06780,User_U-06780,Active,2023-01-14 14:00:00
2023-12-16,U-18519,PRD-396,2383.03,1.0296268112811724,2453.6315800873726,U-18519,User_U-18519,Active,2023-01-04 14:00:00
2023-12-01,U-15624,PRD-530,4728.52,1.0661419144243944,5041.273365194038,U-15624,User_U-15624,Suspended,2023-02-10 09:00:00
2023-02-24,U-22959,PRD-682,536.15,1.1305838144420437,606.1625121131017,U-22959,User_U-22959,Pending,2023-01-01 10:00:00
2023-09-12,U-07049,PRD-708,1447.45,1.0240315017022994,1482.2343971389932,U-07049,User_U-07049,Active,2023-01-22 14:00:00
2023-08-01,U-14643,PRD-503,4378.59,1.1477000881746602,5025.308129080686,U-14643,User_U-14643,Active,2023-01-10 14:00:00
2023-01-20,U-21834,PRD-750,3954.01,1.0545987962239396,4169.894186257419,U-21834,User_U-21834,Active,2023-01-23 14:00:00
2023-01-24,U-19363,PRD-559,3081.99,1.0287625906893272,3170.636016878599,U-19363,User_U-19363,Active,2023-01-22 14:00:00
2023-01-25,U-08844,PRD-709,770.55,1.072780863773741,826.6312945808561,U-08844,User_U-08844,Active,2023-01-10 14:00:00
2023-04-26,U-23795,PRD-782,4475.57,1.1150773671166807,4990.606811946403,U-23795,User_U-23795,Active,2023-01-02 14:00:00
2023-10-22,U-04607,PRD-670,4484.14,1.1178507742982524,5012.599371061766,U-04607,User_U-04607,Active,2023-01-27 14:00:00
2023-07-25,U-21983,PRD-775,379.68,1.053108748004244,399.84432944225136,U-21983,User_U-21983,Active,2023-01-14 14:00:00
2023-11-19,U-12645,PRD-413,1087.64,1.0590889658383265,1151.9075228043976,U-12645,User_U-12645,Pending,2023-01-01 10:00:00
2023-08-13,U-19939,PRD-262,3718.44,1.0764034067105284,4002.541483648697,U-19939,User_U-19939,Active,2023-01-07 14:00:00
2023-09-30,U-19571,PRD-186,1293.17,1.1720636644533058,1515.6775689610815,U-19571,User_U-19571,Suspended,2023-02-13 09:00:00
2023-03-20,U-02146,PRD-594,4863.13,1.1045880388267753,5371.755229259656,U-02146,User_U-02146,Pending,2023-01-01 10:00:00
2023-09-06,U-04117,PRD-645,3960.84,1.1882727120140548,4706.558088653749,U-04117,User_U-04117,Active,2023-01-11 14:00:00
2023-08-05,U-18831,PRD-246,38.63,1.0842365377679828,41.88405745397718,U-18831,User_U-18831,Suspended,2023-02-07 09:00:00
2023-07-08,U-21915,PRD-492,4184.32,1.1236618812286774,4701.760882862779,U-21915,User_U-21915,Active,2023-01-13 14:00:00
2023-01-10,U-02965,PRD-400,2472.57,1.1271280021792984,2786.902884348468,U-02965,User_U-02965,Suspended,2023-02-28 09:00:00
2023-11-17,U-03916,PRD-519,4572.91,1.093492847281616,5000.444376262575,U-03916,User_U-03916,Suspended,2023-02-28 09:00:00
2023-08-21,U-21892,PRD-883,1412.25,1.1022785919951907,1556.6929415452082,U-21892,User_U-21892,Pending,2023-01-01 10:00:00
2023-09-28,U-08181,PRD-927,4324.71,1.1720636644533058,5068.835450297856,U-08181,User_U-08181,Pending,2023-01-01 10:00:00
2023-10-24,U-05872,PRD-104,4606.23,1.1449799937716627,5274.041196710846,U-05872,User_U-05872,Active,2023-01-07 14:00:00
2023-10-15,U-06353,PRD-738,849.43,1.129415860324229,959.3597142352098,U-06353,User_U-06353,Active,2023-01-15 14:00:00
2023-03-04,U-12382,PRD-748,2094.33,1.0760412881077357,2253.585550922674,U-12382,User_U-12382,Suspended,2023-02-21 09:00:00
2023-04-03,U-04846,PRD-443,53.01,1.0648973453061326,56.45020827467808,U-04846,User_U-04846,Active,2023-01-16 14:00:00
2023-07-31,U-04622,PRD-542,133.18,1.15677828200903,154.0597315979626,U-04622,User_U-04622,Pending,2023-01-01 10:00:00
2023-02-13,U-20395,PRD-128,244.95,1.0849448152205357,265.7572324882702,U-20395,User_U-20395,Suspended,2023-02-16 09:00:00
2023-04-20,U-21719,PRD-555,4716.4,1.0962777042116918,5170.4841641440225,U-21719,User_U-21719,Pending,2023-01-01 10:00:00
2023-09-19,U-16355,PRD-525,3757.49,1.09702373219691,4122.055703492568,U-16355,User_U-16355,Suspended,2023-02-15 09:00:00
2023-03-07,U-18942,PRD-531,4298.06,1.1678120014285411,5019.326050859956,U-18942,User_U-18942,Pending,2023-01-01 10:00:00
2023-10-16,U-24212,PRD-918,3715.76,1.1140495933867518,4139.5409171227575,U-24212,User_U-24212,Active,2023-01-28 14:00:00
2023-08-03,U-01521,PRD-882,630.13,1.0842365377679828,683.209969543739,U-01521,User_U-01521,Active,2023-01-17 14:00:00
2023-12-24,U-06088,PRD-939,543.12,1.0855670680539933,589.5931860014848,U-06088,User_U-06088,Pending,2023-01-01 10:00:00
2023-07-08,U-02693,PRD-303,3277.55,1.1236618812286774,3682.8579988210518,U-02693,User_U-02693,Suspended,2023-02-20 09:00:00
2023-03-25,U-19099,PRD-879,811.69,1.1178556285755874,907.3522351585186,U-19099,User_U-19099,Pending,2023-01-01 10:00:00
2023-09-03,U-04134,PRD-787,3762.51,1.0832749382079527,4075.8327877568045,U-04134,User_U-04134,Active,2023-01-19 14:00:00
2023-09-11,U-20211,PRD-208,528.6,1.1516232630275574,608.7480568363668,U-20211,User_U-20211,Suspended,2023-02-06 09:00:00
2023-07-16,U-12571,PRD-249,1178.35,1.0558071281899435,1244.1103295026198,U-12571,User_U-12571,Pending,2023-01-01 10:00:00
2023-04-02,U-07926,PRD-316,733.03,1.1484322495266446,841.8352918705162,U-07926,User_U-07926,Pending,2023-01-01 10:00:00
2023-02-16,U-13553,PRD-801,3205.88,1.0769680614520107,3452.6303688477724,U-13553,User_U-13553,Active,2023-01-21 14:00:00
2023-11-20,U-12772,PRD-624,598.55,1.204619363784273,721.0249201930766,U-12772,User_U-12772,Suspended,2023-02-09 09:00:00
2023-10-04,U-04262,PRD-296,3749.92,1.1099529847786735,4162.234896681243,U-04262,User_U-04262,Active,2023-01-07 14:00:00
2023-11-16,U-17081,PRD-266,3199.56,1.093492847281616,3498.6959744483675,U-17081,User_U-17081,Pending,2023-01-01 10:00:00
2023-08-09,U-23404,PRD-982,3182.69,1.2157329283336755,3869.301033678306,U-23404,User_U-23404,Pending,2023-01-01 10:00:00
2023-08-07,U-04216,PRD-506,3667.0,1.0757318226085448,3944.708593505534,U-04216,User_U-04216,Pending,2023-01-01 10:00:00
2023-11-02,U-15268,PRD-420,2740.22,1.1058663691654391,3030.3171421145194,U-15268,User_U-15268,Active,2023-01-02 14:00:00
2023-07-21,U-24040,PRD-954,3195.03,1.1178893680174142,3571.690067496679,U-24040,User_U-24040,Suspended,2023-02-28 09:00:00
2023-04-09,U-13553,PRD-463,3459.49,1.100255672832123,3806.323497606001,U-13553,User_U-13553,Active,2023-01-21 14:00:00
2023-04-18,U-10833,PRD-651,1306.24,1.108728890641592,1448.266026111673,U-10833,User_U-10833,Active,2023-01-22 14:00:00
2023-11-02,U-06419,PRD-185,2172.44,1.1058663691654391,2402.4283350297665,U-06419,User_U-06419,Active,2023-01-10 14:00:00
2023-03-23,U-09461,PRD-585,4462.02,1.1178556285755874,4987.894171816843,U-09461,User_U-09461,Suspended,2023-02-17 09:00:00
2023-10-28,U-03930,PRD-471,33.81,1.1406431059419482,38.56514341189727,U-03930,User_U-03930,Active,2023-01-14 14:00:00
2023-11-29,U-04461,PRD-895,601.48,1.1037902279096865,663.9077462831183,U-04461,User_U-04461,Active,2023-01-22 14:00:00
2023-03-16,U-14395,PRD-159,805.23,0.9690127447955128,780.2781324916908,U-14395,User_U-14395,Pending,2023-01-01 10:00:00
2023-02-24,U-01608,PRD-229,1806.55,1.1305838144420437,2042.456189980274,U-01608,User_U-01608,Active,2023-01-17 14:00:00
2023-03-19,U-07956,PRD-318,97.48,1.0850496324767067,105.77063817382937,U-07956,User_U-07956,Pending,2023-01-01 10:00:00
2023-12-29,U-05835,PRD-994,1426.37,1.1766369456501289,1678.3196401669743,U-05835,User_U-05835,Active,2023-01-14 14:00:00
2023-12-01,U-11722,PRD-868,4088.69,1.0661419144243944,4359.1237840878775,U-11722,User_U-11722,Active,2023-01-17 14:00:00
2023-12-11,U-07877,PRD-469,2984.06,1.076448084719084,3212.1856716868297,U-07877,User_U-07877,Active,2023-01-16 14:00:00
2023-06-04,U-14382,PRD-600,1054.4,1.1146536236649345,1175.290780792307,U-14382,User_U-14382,Suspended,2023-02-27 09:00:00
2023-07-02,U-14050,PRD-757,1073.82,1.0464553750969443,1123.7047108866007,U-14050,User_U-14050,Active,2023-01-15 14:00:00
2023-11-14,U-09831,PRD-541,262.07,1.0844866621703273,284.2114195549777,U-09831,User_U-09831,Suspended,2023-02-18 09:00:00
2023-10-12,U-08854,PRD-168,4734.4,1.2066516687328137,5712.771660448633,U-08854,User_U-08854,Active,2023-01-17 14:00:00
2023-05-07,U-02903,PRD-829,2316.71,1.0504731837434658,2433.6417295103247,U-02903,User_U-02903,Active,2023-01-29 14:00:00
2023-05-23,U-23417,PRD-959,4685.55,1.0196258382719388,4777.507846515083,U-23417,User_U-23417,Pending,2023-01-01 10:00:00
2023-01-21,U-18173,PRD-410,956.92,1.0545987962239396,1009.1666800826123,U-18173,User_U-18173,Suspended,2023-02-16 09:00:00
2023-04-17,U-11044,PRD-338,692.98,1.1943092950605263,827.6324552910436,U-11044,User_U-11044,Active,2023-01-09 14:00:00
2023-09-23,U-06805,PRD-857,2240.23,1.0487806179332857,2349.5098037126845,U-06805,User_U-06805,Pending,2023-01-01 10:00:00
2023-05-13,U-17225,PRD-216,851.07,1.0224668284466936,870.1908436861276,U-17225,User_U-17225,Suspended,2023-02-15 09:00:00
2023-06-29,U-04806,PRD-825,4470.44,1.236008458329481,5525.501652454444,U-04806,User_U-04806,Active,2023-01-25 14:00:00
2023-11-30,U-02138,PRD-404,3740.06,1.0661419144243944,3987.434728462101,U-02138,User_U-02138,Pending,2023-01-01 10:00:00
2023-04-07,U-14011,PRD-335,2465.68,1.0268242525933942,2531.82002313448,U-14011,User_U-14011,Pending,2023-01-01 10:00:00
2023-10-24,U-00341,PRD-399,1902.81,1.1449799937716627,2178.6793819486575,U-00341,User_U-00341,Suspended,2023-02-19 09:00:00
2023-11-06,U-18247,PRD-477,3249.88,1.0898903673783054,3542.012907135407,U-18247,User_U-18247,Suspended,2023-02-26 09:00:00
2023-02-22,U-04639,PRD-645,4080.88,1.0661538999847022,4350.846127369572,U-04639,User_U-04639,Pending,2023-01-01 10:00:00
2023-08-23,U-21467,PRD-165,4720.67,1.2071972044662664,5698.77962720777,U-21467,User_U-21467,Suspended,2023-02-15 09:00:00
2023-08-31,U-04911,PRD-874,1219.17,1.1252493639490229,1371.8702670457303,U-04911,User_U-04911,Active,2023-01-27 14:00:00
2023-02-02,U-03912,PRD-993,3816.79,1.0993251387631031,4195.893196379624,U-03912,User_U-03912,Suspended,2023-02-01 09:00:00
2023-09-03,U-04859,PRD-819,2719.13,1.0832749382079527,2945.5653827293904,U-04859,User_U-04859,Active,2023-01-20 14:00:00
2023-09-25,U-15863,PRD-319,2482.44,1.0284929311019684,2553.1719918847703,U-15863,User_U-15863,Active,2023-01-04 14:00:00
2023-09-06,U-06429,PRD-731,3348.9,1.1882727120140548,3979.4064852638685,U-06429,User_U-06429,Active,2023-01-24 14:00:00
2023-04-07,U-24993,PRD-942,4034.67,1.0268242525933942,4142.89700721099,U-24993,User_U-24993,Pending,2023-01-01 10:00:00
2023-03-24,U-19954,PRD-324,1501.15,1.1178556285755874,1678.068976836243,U-19954,User_U-19954,Pending,2023-01-01 10:00:00
2023-12-26,U-03461,PRD-488,3380.58,1.058638452822384,3578.811980842295,U-03461,User_U-03461,Active,2023-01-23 14:00:00
2023-07-12,U-09078,PRD-922,1409.31,1.1107046872065105,1565.3272227270072,U-09078,User_U-09078,Active,2023-01-17 14:00:00
2023-01-06,U-14274,PRD-569,1903.13,1.0882923312638333,2071.1617843981394,U-14274,User_U-14274,Pending,2023-01-01 10:00:00
2023-02-01,U-08274,PRD-758,1528.48,1.192613909225447,1822.8865079729114,U-08274,User_U-08274,Active,2023-01-11 14:00:00
2023-01-19,U-06320,PRD-187,1397.73,1.0545987962239396,1474.044375446087,U-06320,User_U-06320,Active,2023-01-19 14:00:00
2023-01-23,U-22821,PRD-696,3988.75,1.1033764102343964,4401.092656322448,U-22821,User_U-22821,Pending,2023-01-01 10:00:00
2023-06-11,U-00162,PRD-356,2256.05,1.139354230187123,2570.4401110136587,U-00162,User_U-00162,Active,2023-01-02 14:00:00
2023-02-09,U-12922,PRD-520,31.98,1.1098430617934565,35.49278111615474,U-12922,User_U-12922,Pending,2023-01-01 10:00:00
2023-07-27,U-06182,PRD-609,804.44,1.1256892975456103,905.5494985175908,U-06182,User_U-06182,Active,2023-01-24 14:00:00
2023-12-08,U-15926,PRD-198,4782.47,1.0588889802216783,5064.1047812407705,U-15926,User_U-15926,Pending,2023-01-01 10:00:00
2023-02-21,U-00879,PRD-318,3427.89,1.0807458859791843,3704.678015089186,U-00879,User_U-00879,Suspended,2023-02-18 09:00:00
2023-10-30,U-10830,PRD-384,2118.72,1.1373646802561632,2409.757295352338,U-10830,User_U-10830,Suspended,2023-02-01 09:00:00
2023-09-08,U-08416,PRD-862,1545.89,1.1202490855480478,1731.7818588578718,U-08416,User_U-08416,Pending,2023-01-01 10:00:00
2023-01-27,U-07267,PRD-983,2606.28,1.1055461294854934,2881.3627663554516,U-07267,User_U-07267,Active,2023-01-12 14:00:00
2023-01-18,U-18444,PRD-634,410.53,1.1157123666297637,458.03339787251684,U-18444,User_U-18444,Pending,2023-01-01 10:00:00
2023-03-17,U-04197,PRD-637,873.1,0.9690127447955128,846.0450274809623,U-04197,User_U-04197,Active,2023-01-28 14:00:00
2023-09-05,U-10156,PRD-703,4187.4,1.0673335383713145,4469.352458576042,U-10156,User_U-10156,Pending,2023-01-01 10:00:00
2023-01-03,U-17471,PRD-497,4622.45,1.1323844269050347,5234.390394147177,U-17471,User_U-17471,Suspended,2023-02-09 09:00:00
2023-08-02,U-10047,PRD-845,4199.87,1.13256956256529,4756.644928731084,U-10047,User_U-10047,Pending,2023-01-01 10:00:00
2023-01-17,U-12983,PRD-969,2174.41,1.0493584439832788,2281.735494181681,U-12983,User_U-12983,Active,2023-01-29 14:00:00
2023-11-19,U-00088,PRD-770,2556.12,1.0590889658383265,2707.158487358663,U-00088,User_U-00088,Suspended,2023-02-14 09:00:00
2023-02-25,U-14400,PRD-241,1518.92,1.1305838144420437,1717.2663674323092,U-14400,User_U-14400,Active,2023-01-21 14:00:00
2023-11-16,U-23039,PRD-212,3227.26,1.093492847281616,3528.985726318069,U-23039,User_U-23039,Active,2023-01-19 14:00:00
2023-03-11,U-22262,PRD-352,362.8,1.1501766448946014,417.2840867677614,U-22262,User_U-22262,Active,2023-01-13 14:00:00
2023-12-12,U-12086,PRD-452,4005.57,1.111602496867882,4452.601613379082,U-12086,User_U-12086,Active,2023-01-26 14:00:00
2023-11-18,U-19125,PRD-402,2709.3,1.093492847281616,2962.6001711400827,U-19125,User_U-19125,Active,2023-01-25 14:00:00
2023-04-21,U-20157,PRD-857,2194.0,1.0962777042116918,2405.2332830404516,U-20157,User_U-20157,Suspended,2023-02-21 09:00:00
2023-12-29,U-06413,PRD-165,419.33,1.1766369456501289,493.39917041946853,U-06413,User_U-06413,Active,2023-01-29 14:00:00
2023-04-12,U-20821,PRD-128,4600.85,1.078967733861732,4964.16869833775,U-20821,User_U-20821,Active,2023-01-09 14:00:00
2023-10-26,U-16312,PRD-187,3711.84,1.1406431059419482,4233.884706359561,U-16312,User_U-16312,Suspended,2023-02-15 09:00:00
2023-04-08,U-03181,PRD-379,2982.89,1.0268242525933942,3062.9037948183095,U-03181,User_U-03181,Suspended,2023-02-24 09:00:00
2023-12-23,U-05400,PRD-166,4620.39,1.0990491896048658,5078.035885158426,U-05400,User_U-05400,Suspended,2023-02-17 09:00:00
2023-10-07,U-20068,PRD-995,4163.79,1.0699891561420602,4455.210148452749,U-20068,User_U-20068,Active,2023-01-27 14:00:00
2023-01-17,U-01182,PRD-766,4837.57,1.0493584439832788,5076.34492786019,U-01182,User_U-01182,Active,2023-01-11 14:00:00
2023-06-06,U-22539,PRD-976,1667.98,1.193288725557238,1990.3817284549618,U-22539,User_U-22539,Active,2023-01-27 14:00:00
2023-06-06,U-22474,PRD-639,2281.49,1.193288725557238,2722.4762944715826,U-22474,User_U-22474,Suspended,2023-02-08 09:00:00
2023-07-09,U-06785,PRD-662,1203.95,1.024257638765707,1233.154984191973,U-06785,User_U-06785,Active,2023-01-23 14:00:00
2023-10-03,U-03908,PRD-744,1102.94,1.1231051737131637,1238.7176202951969,U-03908,User_U-03908,Active,2023-01-27 14:00:00
2023-08-20,U-08050,PRD-314,509.56,1.1108229294790988,566.0309319453696,U-08050,User_U-08050,Active,2023-01-20 14:00:00
2023-01-02,U-16195,PRD-198,2319.42,1.093086784941441,2535.3273507288773,U-16195,User_U-16195,Active,2023-01-12 14:00:00
2023-07-16,U-05711,PRD-403,1820.59,1.0558071281899435,1922.1918995113292,U-05711,User_U-05711,Active,2023-01-02 14:00:00
2023-04-02,U-13585,PRD-307,1422.22,1.1484322495266446,1633.3233139217846,U-13585,User_U-13585,Pending,2023-01-01 10:00:00
2023-07-29,U-15983,PRD-713,218.7,1.1256892975456103,246.18824937322495,U-15983,User_U-15983,Active,2023-01-07 14:00:00
2023-08-11,U-14253,PRD-549,1318.81,1.0066367403704126,1327.5625995679038,U-14253,User_U-14253,Active,2023-01-02 14:00:00
2023-11-19,U-12050,PRD-647,994.14,1.0590889658383265,1052.882704498514,U-12050,User_U-12050,Active,2023-01-24 14:00:00
2023-01-12,U-18759,PRD-470,1411.25,1.0767135123214873,1519.511944263699,U-18759,User_U-18759,Active,2023-01-14 14:00:00
2023-07-15,U-06748,PRD-195,2618.45,1.0377130610644008,2717.19976474408,U-06748,User_U-06748,Pending,2023-01-01 10:00:00
2023-05-18,U-02689,PRD-576,4624.5,1.0838969241897165,5012.481325915344,U-02689,User_U-02689,Pending,2023-01-01 10:00:00
2023-03-31,U-13497,PRD-101,3445.48,1.073511989811648,3698.7640906562374,U-13497,User_U-13497,Pending,2023-01-01 10:00:00
2023-06-10,U-12850,PRD-848,1241.74,1.0404348251398676,1291.9495397691792,U-12850,User_U-12850,Active,2023-01-30 14:00:00
2023-11-23,U-15090,PRD-803,4676.37,1.1579055436750034,5414.794747275476,U-15090,User_U-15090,Suspended,2023-02-02 09:00:00
2023-11-10,U-20009,PRD-980,4874.08,1.1412708174494015,5562.6452659137785,U-20009,User_U-20009,Suspended,2023-02-17 09:00:00
2023-09-15,U-19300,PRD-268,2672.17,1.1633455574593312,3108.6570982761014,U-19300,User_U-19300,Active,2023-01-02 14:00:00
2023-08-02,U-19619,PRD-446,1869.93,1.13256956256529,2117.825802127713,U-19619,User_U-19619,Active,2023-01-24 14:00:00
2023-03-30,U-10208,PRD-740,3718.23,1.073511989811648,3991.5644858773644,U-10208,User_U-10208,Pending,2023-01-01 10:00:00
2023-03-11,U-04647,PRD-852,3274.53,1.1501766448946014,3766.2879290067194,U-04647,User_U-04647,Suspended,2023-02-11 09:00:00
2023-10-12,U-00190,PRD-768,4756.44,1.2066516687328137,5739.366263227504,U-00190,User_U-00190,Active,2023-01-03 14:00:00
2023-03-27,U-16992,PRD-286,803.68,1.0749121478207733,863.885394960599,U-16992,User_U-16992,Suspended,2023-02-16 09:00:00
2023-03-30,U-16842,PRD-965,408.19,1.073511989811648,438.1968591212166,U-16842,User_U-16842,Pending,2023-01-01 10:00:00
2023-06-22,U-05613,PRD-941,1107.79,1.096144914529295,1214.2983748664076,U-05613,User_U-05613,Suspended,2023-02-20 09:00:00
2023-02-05,U-05417,PRD-777,2100.33,1.0389578175014489,2182.154272832818,U-05417,User_U-05417,Active,2023-01-27 14:00:00
2023-02-24,U-20915,PRD-727,3600.01,1.1305838144420437,4070.113037829502,U-20915,User_U-20915,Pending,2023-01-01 10:00:00
2023-04-17,U-22403,PRD-649,3497.89,1.1943092950605263,4177.562540099264,U-22403,User_U-22403,Active,2023-01-28 14:00:00
2023-09-12,U-10477,PRD-849,4751.38,1.0240315017022994,4865.562796558272,U-10477,User_U-10477,Active,2023-01-17 14:00:00
2023-07-03,U-04896,PRD-240,561.6,1.1241236207621594,631.3078254200287,U-04896,User_U-04896,Pending,2023-01-01 10:00:00
2023-08-25,U-11921,PRD-167,209.73,1.1316959511159006,237.3505918275378,U-11921,User_U-11921,Suspended,2023-02-17 09:00:00
